source_name,source_prefecture,source_municipality,result_status,matched_name,matched_prefecture,matched_municipality,address,lat,lon,source_url,notes
MARK IS 福岡ももち,福岡県,福岡市中央区,found_google_maps_preferred,MARK IS 福岡ももち,福岡県,福岡市中央区,福岡県福岡市中央区地行浜2丁目2-1,33.595116,130.361513,https://www.google.com/maps/search/?api=1&query=MARK IS 福岡ももち,Google Maps名称検索で施設一致
大宮スカイビル,埼玉県,さいたま市大宮区,found_google_maps_preferred,大宮スカイビル,埼玉県,さいたま市大宮区,埼玉県さいたま市大宮区桜木町1丁目6-2,35.90395,139.621185,https://www.google.com/maps/search/?api=1&query=大宮スカイビル,Google Maps名称検索で施設一致
新さっぽろアークシティ サンピアザ,北海道,札幌市,found_google_maps_preferred,新さっぽろアークシティ サンピアザ,北海道,札幌市厚別区,北海道札幌市厚別区厚別中央2条5丁目7-2,43.038851,141.471799,https://www.google.com/maps/search/?api=1&query=新さっぽろアークシティ サンピアザ,Google Maps名称検索で施設一致。自治体を厚別区まで補正
京急ショッピングプラザ・ウィング上大岡、京急百貨店,東京都,多摩市,found_google_maps_preferred,京急ショッピングプラザ・ウィング上大岡、京急百貨店,神奈川県,横浜市港南区,神奈川県横浜市港南区上大岡西1丁目6-1,35.409632,139.595894,https://www.google.com/maps/search/?api=1&query=京急ショッピングプラザ ウィング上大岡 京急百貨店,Google Maps名称検索の所在地を優先し県市を補正
ダイバーシティ東京 プラザ,千葉県,流山市,found_google_maps_preferred,ダイバーシティ東京 プラザ,東京都,江東区,東京都江東区青海1丁目1-10,35.625058,139.778725,https://www.google.com/maps/search/?api=1&query=ダイバーシティ東京 プラザ,Google Maps名称検索の所在地を優先し県市を補正
GINZA SIX,千葉県,流山市,found_google_maps_preferred,GINZA SIX,東京都,中央区,東京都中央区銀座6丁目10-1,35.669261,139.764429,https://www.google.com/maps/search/?api=1&query=GINZA SIX,Google Maps名称検索の所在地を優先し県市を補正
アリオ上尾&ホーマック上尾店,埼玉県,上尾市,found_google_maps_preferred,アリオ上尾&ホーマック上尾店,埼玉県,上尾市,埼玉県上尾市壱丁目367,35.957701,139.570578,https://www.google.com/maps/search/?api=1&query=アリオ上尾 ホーマック上尾店,Google Maps名称検索で施設一致
イオンモール熱田,静岡県,静岡市,found_google_maps_preferred,イオンモール熱田,愛知県,名古屋市熱田区,愛知県名古屋市熱田区六野1丁目2-11,35.136628,136.911408,https://www.google.com/maps/search/?api=1&query=イオンモール熱田,Google Maps名称検索の所在地を優先し県市を補正
イオンモールハ千代緑が丘,千葉県,八千代市,found_google_maps_preferred,イオンモール八千代緑が丘,千葉県,八千代市,千葉県八千代市緑が丘2丁目1-3,35.725406,140.071748,https://www.google.com/maps/search/?api=1&query=イオンモール八千代緑が丘,Google Mapsで部分一致する施設を優先。OCR崩れを補正
京王聖蹟桜ケ丘ショッピングセンター,東京都,多摩市,found_google_maps_preferred,京王聖蹟桜ケ丘ショッピングセンター,東京都,多摩市,東京都多摩市関戸1丁目10-1,35.652267,139.447572,https://www.google.com/maps/search/?api=1&query=京王聖蹟桜ケ丘ショッピングセンター,Google Maps名称検索で施設一致
ガーデンモール印西 BIG HOP,千葉県,印西市,found_google_maps_preferred,ガーデンモール印西 BIG HOP,千葉県,印西市,千葉県印西市原1丁目2,35.803356,140.164151,https://www.google.com/maps/search/?api=1&query=ガーデンモール印西 BIG HOP,Google Maps名称検索で施設一致
セブンバーク天美,大阪府,松原市,found_google_maps_preferred,セブンパーク天美,大阪府,松原市,大阪府松原市天美東3丁目500,34.592903,135.542643,https://www.google.com/maps/search/?api=1&query=セブンパーク天美,Google Mapsで部分一致する施設を優先。バークはパークに補正
ポートプラザ日化 (ゆめタウン福山、天満屋ハビータウン),広島県,福山市,found_google_maps_preferred,ポートプラザ日化 (ゆめタウン福山、天満屋ハピータウン),広島県,福山市,広島県福山市入船町3丁目1-25,34.485792,133.377728,https://www.google.com/maps/search/?api=1&query=ポートプラザ日化 ゆめタウン福山 天満屋ハピータウン,Google Mapsの部分一致を優先。ハビータウンはハピータウンに補正
イオンモール高の原(サンタウンプラザこすもす館),京都府,木津川市,found_google_maps_preferred,イオンモール高の原(サンタウンプラザこすもす館),京都府,木津川市,京都府木津川市相楽台1丁目1-1,34.726128,135.790171,https://www.google.com/maps/search/?api=1&query=イオンモール高の原,Google Maps名称検索で施設一致
グランフロント大阪ショップ&レストラン,京都府,亀岡市,found_google_maps_preferred,グランフロント大阪ショップ&レストラン,大阪府,大阪市北区,大阪府大阪市北区大深町4-20,34.704761,135.494368,https://www.google.com/maps/search/?api=1&query=グランフロント大阪ショップ レストラン,Google Maps名称検索の所在地を優先し県市を補正
エミテラス所沢,群馬県,高崎市,found_google_maps_preferred,エミテラス所沢,埼玉県,所沢市,埼玉県所沢市東住吉10-1,35.784193,139.47053,https://www.google.com/maps/search/?api=1&query=エミテラス所沢,Google Maps名称検索の所在地を優先し県市を補正
ビバシティ彦根,滋賀県,彦根市,found_google_maps_preferred,ビバシティ彦根,滋賀県,彦根市,滋賀県彦根市竹ケ鼻町43-1,35.242443,136.243504,https://www.google.com/maps/search/?api=1&query=ビバシティ彦根,Google Maps名称検索で施設一致
UNICUS南古谷(ウニクス南古谷),埼玉県,川越市,found_google_maps_preferred,UNICUS南古谷(ウニクス南古谷),埼玉県,川越市,埼玉県川越市泉町3-1,35.904778,139.512687,https://www.google.com/maps/search/?api=1&query=ウニクス南古谷,Google Maps名称検索で施設一致
ゆめが丘ソラトス,東京都,多摩市,found_google_maps_preferred,ゆめが丘ソラトス,神奈川県,横浜市泉区,神奈川県横浜市泉区ゆめが丘31,35.4036768,139.4831605,https://www.google.com/maps/search/?api=1&query=ゆめが丘ソラトス,Google Maps名称検索の所在地を優先し県市を補正
アクアシティお台場,千葉県,流山市,found_google_maps_preferred,アクアシティお台場,東京都,港区,東京都港区台場1丁目7-1,35.630728,139.777935,https://www.google.com/maps/search/?api=1&query=アクアシティお台場,Google Maps名称検索の所在地を優先し県市を補正
ミーナ天神、イオンショッパーズ福岡店,愛媛県,西条市,found_google_maps_preferred,ミーナ天神、イオンショッパーズ福岡店,福岡県,福岡市中央区,福岡県福岡市中央区天神4丁目3-8,33.59458,130.39985,https://www.google.com/maps/search/?api=1&query=ミーナ天神 イオンショッパーズ福岡店,Google Maps名称検索の所在地を優先し県市を補正
新田ショッピングセンターニコ・モール,群馬県,太田市,found_google_maps_preferred,新田ショッピングセンターニコ・モール,群馬県,太田市,群馬県太田市新田市野井町592-13,36.315394,139.301952,https://www.google.com/maps/search/?api=1&query=新田ショッピングセンター ニコモール,Google Maps名称検索で施設一致
MARK IS みなとみらい,神奈川県,横浜市,found_google_maps_preferred,MARK IS みなとみらい,神奈川県,横浜市西区,神奈川県横浜市西区みなとみらい3丁目5-1,35.457124,139.630645,https://www.google.com/maps/search/?api=1&query=MARK IS みなとみらい,Google Maps名称検索で施設一致。自治体を西区まで補正
アリオ毛有,千葉県,流山市,found_google_maps_preferred,アリオ亀有,東京都,葛飾区,東京都葛飾区亀有3丁目49-3,35.765188,139.850309,https://www.google.com/maps/search/?api=1&query=アリオ亀有,Google Mapsで部分一致する施設を優先。毛有は亀有に補正し県市も補正
イオンモール四日市北,三重県,四日市,found_google_maps_preferred,イオンモール四日市北,三重県,四日市市,三重県四日市市富州原町2-40,35.009382,136.658793,https://www.google.com/maps/search/?api=1&query=イオンモール四日市北,Google Maps名称検索で施設一致。自治体を四日市市に補正
ヨコハマスカイ(マルイシティ横浜 ほか),神奈川県,横浜市,found_google_maps_preferred,ヨコハマスカイ(マルイシティ横浜ほか),神奈川県,横浜市西区,神奈川県横浜市西区高島2丁目19-12,35.463443,139.622052,https://www.google.com/maps/search/?api=1&query=ヨコハマスカイ マルイシティ横浜,Google Maps名称検索で施設一致。自治体を西区まで補正
六本木ヒルズ,千葉県,流山市,found_google_maps_preferred,六本木ヒルズ,東京都,港区,東京都港区六本木6丁目10-1,35.660329,139.730276,https://www.google.com/maps/search/?api=1&query=六本木ヒルズ,Google Maps名称検索の所在地を優先し県市を補正
基町クレドパセーラ,広島県,広島市,found_google_maps_preferred,基町クレドパセーラ,広島県,広島市中区,広島県広島市中区基町6-78,34.401095,132.456506,https://www.google.com/maps/search/?api=1&query=基町クレド パセーラ,Google Maps名称検索で施設一致。自治体を中区まで補正
アリオハ尾,大阪府,八尾市,found_google_maps_preferred,アリオ八尾,大阪府,八尾市,大阪府八尾市光町2丁目3,34.631276,135.605835,https://www.google.com/maps/search/?api=1&query=アリオ八尾,Google Mapsで部分一致する施設を優先。ハ尾は八尾に補正
イオン三好ショッピングセンター,愛知県,みよし市,found_google_maps_preferred,イオン三好ショッピングセンター,愛知県,みよし市,愛知県みよし市三好町青木91,35.092922,137.078736,https://www.google.com/maps/search/?api=1&query=イオン三好ショッピングセンター,Google Maps名称検索で施設一致。ユーザー確認済み住所を反映
ノクティプラザ(マルイファミリー満の口ほか),神奈川県,川崎市,found_google_maps_preferred,ノクティプラザ(マルイファミリー溝口ほか),神奈川県,川崎市高津区,神奈川県川崎市高津区溝口1丁目3-1,35.599801,139.613201,https://www.google.com/maps/search/?api=1&query=ノクティプラザ マルイファミリー溝口,Google Mapsで部分一致する施設を優先。満の口は溝口に補正し自治体を高津区まで補正
フォレストサイドビル(フォーリス、MitteN府中),東京都,府中市,found_google_maps_preferred,フォレストサイドビル(フォーリス、MitteN府中),東京都,府中市,東京都府中市宮町1丁目41-2,35.67123,139.481455,https://www.google.com/maps/search/?api=1&query=フォレストサイドビル フォーリス MitteN府中,Google Maps名称検索で施設一致
セレオ国分寺(国分寺マルイほか),東京都,国分寺市,found_google_maps_preferred,セレオ国分寺(国分寺マルイほか),東京都,国分寺市,東京都国分寺市南町3丁目20-3,35.698221,139.478861,https://www.google.com/maps/search/?api=1&query=セレオ国分寺 国分寺マルイ,Google Maps名称検索で施設一致
イオンモールつがる相,青森県,つがる市,found_google_maps_preferred,イオンモールつがる柏,青森県,つがる市,青森県つがる市柏稲盛幾世41,40.805096,140.419028,https://www.google.com/maps/search/?api=1&query=イオンモールつがる柏,Google Mapsで部分一致する施設を優先。相は柏に補正
住友不動産 ショッピングシティ 有明ガーデン,千葉県,流山市,found_google_maps_preferred,住友不動産 ショッピングシティ 有明ガーデン,東京都,江東区,東京都江東区有明2丁目1-8,35.636322,139.789974,https://www.google.com/maps/search/?api=1&query=住友不動産 ショッピングシティ 有明ガーデン,Google Maps名称検索の所在地を優先し県市を補正
イオンモール富士宮,静岡県,富士宮市,found_google_maps_preferred,イオンモール富士宮,静岡県,富士宮市,静岡県富士宮市浅間町1-8,35.219116,138.611282,https://www.google.com/maps/search/?api=1&query=イオンモール富士宮,Google Maps名称検索で施設一致
名古屋PARCO,静岡県,静岡市,found_google_maps_preferred,名古屋PARCO,愛知県,名古屋市中区,愛知県名古屋市中区栄3丁目29-1,35.165759,136.905971,https://www.google.com/maps/search/?api=1&query=名古屋PARCO,Google Maps名称検索の所在地を優先し県市を補正
コミュニティプラザ・コルン,埼玉県,さいたま市浦和区,found_google_maps_preferred,コミュニティプラザ・コルソ,埼玉県,さいたま市浦和区,埼玉県さいたま市浦和区高砂1丁目12-1,35.858402,139.65639,https://www.google.com/maps/search/?api=1&query=コミュニティプラザ コルソ,Google Mapsで部分一致する施設を優先。コルンはコルソに補正
福田屋ショッピングプラザ宇都宮店,栃木県,宇部宮市,found_google_maps_preferred,福田屋ショッピングプラザ宇都宮店,栃木県,宇都宮市,栃木県宇都宮市今泉町237,36.570826,139.901011,https://www.google.com/maps/search/?api=1&query=福田屋ショッピングプラザ宇都宮店,Google Maps名称検索で施設一致。宇部宮市は宇都宮市に補正
エルムの街ショッピングセンター,青森県,五所川原市,found_google_maps_preferred,エルムの街ショッピングセンター,青森県,五所川原市,青森県五所川原市大字唐笠柳藤巻517-1,40.7987313,140.4539494,https://www.google.com/maps/search/?api=1&query=エルムの街ショッピングセンター,Google Maps名称検索で施設一致。座標はOSM施設点で補助
南砂町ショッピングセンター SUNAMO,千葉県,流山市,found_google_maps_preferred,南砂町ショッピングセンター SUNAMO,東京都,江東区,東京都江東区新砂3丁目4-31,35.658814,139.837095,https://www.google.com/maps/search/?api=1&query=南砂町ショッピングセンター SUNAMO,Google Maps名称検索の所在地を優先し県市を補正
